aid,uid,label
1790,60100640,-1
1291,32923240,-1
1119,3465867,-1
1605,53419459,-1
411,8945303,-1
1201,48327867,-1
191,2436411,-1
2031,14487549,-1
1291,48887056,-1
2068,79096749,-1
543,14232356,-1
1291,72537749,-1
7,41738991,-1
70,80591309,-1
117,77514441,-1
1749,46441520,1
1335,2206957,-1
411,67573432,-1
1023,59323349,-1
2118,56833023,-1
1749,51987879,-1
191,51091268,-1
206,20767830,-1
1291,81670117,-1
1415,32303481,-1
966,11494459,-1
1672,28205559,-1
2054,48718375,-1
1017,60368751,-1
1957,59336820,-1
1468,4860724,-1
145,31463492,-1
311,8658376,-1
411,37667857,-1
411,40961118,-1
1622,3885043,-1
1119,2883864,-1
1291,9925002,-1
1605,35857032,-1
916,67338382,-1
432,58445542,-1
1023,43627547,-1
725,77253087,-1
191,36572690,-1
748,71481762,-1
1415,33532269,-1
875,3084679,-1
1415,79839393,-1
543,73024069,-1
1530,82225765,-1
1291,44359287,1
7,39035211,-1
561,80797032,-1
1375,44904707,-1
1119,6285350,-1
960,23166634,-1
1201,39414074,1
1970,327415,-1
727,26568798,-1
1377,20015974,-1
2050,60249457,1
1119,3095868,-1
561,30028184,1
748,40672852,-1
1483,34117127,-1
1918,48596101,-1
136,74066076,-1
404,19513139,-1
846,59678179,-1
561,7535023,-1
1291,26817724,-1
1918,18085755,-1
1468,61357914,-1
1918,18698043,-1
1119,73194838,-1
117,72226464,-1
212,6327208,-1
1781,4965511,-1
748,11488490,-1
1338,69707578,-1
1119,69740854,-1
692,58865288,-1
914,66857196,-1
671,56326961,1
369,2918680,-1
977,82035447,-1
1966,40299161,-1
389,31189023,-1
1415,30916364,-1
411,15989638,-1
411,12576308,-1
1496,51126415,-1
191,27183223,-1
1415,65725629,-1
2201,58428325,-1
792,56971283,-1
191,4805084,-1
411,39381226,1
1254,15774768,-1
1119,44033606,-1
1377,12206666,-1
1119,31030925,-1
2154,9148264,1
1716,42035920,-1
1468,34533146,-1
1605,19478267,-1
302,68493728,-1
1407,59297360,-1
1621,63986481,-1
966,54519314,-1
1940,75875052,1
302,54014815,-1
121,4635353,-1
2118,79491460,-1
1841,24053615,-1
1918,37434236,-1
1254,73863570,-1
692,38059721,-1
1017,67954061,-1
272,37105626,1
529,11599758,-1
1566,41785498,-1
411,54053157,-1
1918,10320765,-1
692,49773198,-1
1841,23697507,-1
1622,50563726,-1
1021,67320439,-1
1415,48507301,-1
1415,13622801,-1
894,20367028,-1
2066,51518242,-1
1605,68793429,-1
1841,13662860,-1
1566,13022006,-1
1918,40653634,-1
1605,42971833,-1
411,35872817,-1
1635,61737768,-1
411,2890465,-1
1970,46494951,-1
1021,34477536,-1
2066,15409376,-1
12,28389936,-1
231,6809973,-1
1415,78121546,-1
688,7556958,-1
1918,39693101,-1
117,39605423,-1
894,61700083,-1
191,69748656,-1
1605,22678170,-1
846,21978242,-1
1819,27814797,-1
389,12329855,-1
1407,62905830,-1
932,63064699,-1
191,18807113,-1
411,24696842,-1
727,74811913,-1
1379,59518701,-1
191,60626894,-1
1415,39485619,-1
1377,12217298,-1
2205,8892508,1
914,38503697,-1
543,55692126,-1
404,12037513,-1
1635,43846506,-1
411,76146655,-1
74,14874693,-1
311,63066867,-1
454,72753576,-1
966,38157177,-1
1749,78495563,-1
1119,40265558,-1
1119,17068146,-1
1918,25288987,-1
1827,43095637,-1
2205,6411822,-1
692,70328218,-1
1449,41222133,-1
117,12917757,-1
561,56351785,-1
1338,5994032,-1
389,13754586,-1
1728,10972455,-1
1468,60316202,-1
411,14800030,-1
692,49394117,-1
1483,49285517,-1
951,43281715,1
1379,40944220,-1
2048,27893466,-1
1291,672649,-1
1918,1140228,-1
2031,38823449,-1
1904,12951316,-1
792,54609149,-1
916,79972106,-1
1468,308282,-1
2050,32752913,-1
1375,17947102,-1
454,56935743,-1
2054,12449456,-1
173,62204430,-1
914,48595221,-1
692,28442269,-1
98,64569647,-1
1605,57552653,-1
916,26852351,-1
432,700672,-1
692,12783150,-1
1119,61327833,-1
914,33965977,-1
432,3072107,-1
846,6554508,-1
692,41966955,-1
1918,53715489,-1
692,45975067,-1
136,80918479,1
1377,14867671,-1
1950,81860417,-1
692,69445763,-1
1407,31229312,-1
1468,79029443,-1
1379,32469229,-1
404,9992201,-1
692,36685807,-1
369,30921461,-1
1635,8548176,-1
561,27097368,-1
2201,67653089,-1
432,34255027,-1
516,47176995,-1
1950,4427736,-1
1119,10168895,-1
748,59720630,-1
286,49033277,-1
846,56334183,-1
1468,485180,-1
2054,12156680,1
686,26086163,1
191,16639002,-1
699,36771973,-1
70,23111567,-1
914,50958319,-1
1530,56104975,-1
543,9701477,-1
562,34267169,-1
1918,1744487,-1
191,7400748,-1
173,74750233,1
1468,72453010,-1
389,65373405,-1
286,80074854,-1
1284,34955080,-1
2031,34267121,-1
117,36220841,-1
411,887097,-1
903,40796792,-1
692,43942655,-1
411,56166814,-1
1415,44714425,-1
1827,54783108,-1
1819,39858704,-1
1350,58881323,-1
1415,74862283,-1
117,44166256,-1
543,31336248,-1
1291,65705243,-1
692,69081714,-1
1291,33153858,-1
1714,75718576,-1
1622,16413181,-1
1415,42930140,-1
519,67083560,-1
846,74925844,-1
1429,81920498,-1
1580,74533097,-1
311,23684185,-1
136,36886907,-1
191,78533014,-1
561,22985235,1
748,81635216,-1
1140,18303487,-1
1918,3435774,-1
411,13105635,-1
411,20703253,-1
1415,78587275,-1
411,31522021,-1
692,52454352,-1
212,36192860,-1
1277,53021229,-1
727,79539887,-1
561,27446800,-1
846,22744011,-1
692,70711875,-1
1415,69015317,-1
70,3343066,-1
1119,35764682,-1
692,49012076,-1
1407,79055638,-1
1918,80604453,-1
1596,2298445,-1
692,81247504,-1
1377,46628788,-1
1449,27212385,-1
411,8220507,-1
191,28399514,-1
1468,41897950,-1
1605,76527600,-1
1291,10450475,-1
432,16686431,-1
1904,10308990,-1
977,59108980,-1
2205,55078048,-1
1622,58613007,-1
411,17084985,-1
966,18337777,-1
2031,1407002,-1
914,64279751,-1
692,20736797,-1
561,38361658,-1
1407,49791973,-1
1605,56016475,-1
1017,80245121,-1
1918,14335457,-1
1940,44981923,-1
191,69495146,-1
1415,24700873,-1
432,52152402,-1
191,35453522,-1
191,26219730,-1
1171,28637723,-1
1622,65985789,-1
1415,20654945,-1
1468,42298107,-1
389,19502310,-1
286,32181683,-1
432,41061062,-1
1716,6104635,-1
1483,10287496,-1
191,56865037,-1
311,27868036,-1
1605,36404128,-1
914,76277950,-1
561,32298278,1
411,9454285,-1
916,5459022,-1
1605,31336508,-1
1171,65206769,-1
2031,50109116,-1
432,4363493,-1
70,65094990,-1
1449,29382984,-1
1468,56417504,-1
1201,71202448,-1
1468,28351060,-1
1728,55876321,-1
1119,80875738,-1
1291,72125144,1
191,38045561,-1
916,20379659,-1
748,57395915,-1
1918,50826906,-1
914,6270385,-1
692,75171380,-1
916,60357078,1
1429,44660528,1
2031,26739563,-1
966,63290492,-1
846,13741167,-1
692,63588920,-1
1254,60331068,-1
2031,71436943,-1
1468,37887744,-1
932,77035927,-1
846,70852080,-1
692,50972402,-1
1991,49107502,-1
1379,54290652,-1
191,64855214,-1
1566,34878554,-1
12,31604562,-1
561,34348510,-1
1291,15983571,1
1468,43936985,-1
561,29910672,-1
191,9468489,-1
1407,54572272,-1
846,48446605,-1
2112,13741824,-1
725,5336050,-1
1918,72038628,-1
1605,58092895,-1
173,66448345,-1
302,2252763,-1
1596,59574528,-1
1407,13101778,-1
1827,60338032,-1
914,5850412,-1
2013,2086908,-1
191,42796193,-1
389,14834298,-1
411,50363932,-1
2031,10790303,-1
1291,70257038,-1
1119,15089684,-1
117,75012174,-1
692,26211914,-1
302,65218782,-1
411,52646010,-1
1605,5518935,-1
311,30099854,-1
1119,29731641,-1
1119,38219361,-1
1017,12577080,-1
1119,62836191,-1
1375,550878,-1
692,10417679,-1
960,73759579,-1
117,18477030,-1
1140,35236824,-1
411,76153184,-1
1605,58396186,-1
1728,38983376,-1
1781,25619465,-1
1017,15828968,-1
173,79684942,-1
1918,38170681,-1
1407,50303385,-1
561,75579729,-1
1254,10642390,1
1468,67607884,-1
1566,55239886,-1
692,64858642,1
1017,16946379,-1
543,7807357,-1
117,82487369,-1
121,65211744,-1
411,42160639,-1
1119,72229852,-1
1415,64881535,-1
411,53022452,-1
748,80651589,-1
1291,36204081,-1
1918,23260691,-1
1338,54064780,-1
1950,82014862,-1
286,65750361,-1
1918,42109243,-1
1605,46543844,-1
411,73502880,-1
389,67884286,-1
1351,19693801,-1
1407,79886337,-1
1379,4197388,-1
561,61285142,-1
2216,45608780,-1
1468,61404278,-1
1140,62898819,-1
1140,11785633,-1
1716,65774257,-1
692,36394312,-1
561,61392122,-1
671,16955080,-1
1605,13094379,-1
692,71483650,-1
191,71003882,-1
1119,57416467,-1
1530,30114659,-1
1566,53832419,-1
1415,32903198,-1
1918,8003965,-1
692,54072670,-1
411,9914382,-1
1714,36793901,-1
1119,58345264,-1
1503,33771748,1
2118,53640787,-1
1566,20455617,-1
1596,14683611,-1
1468,34495071,1
1415,36174661,-1
2031,42232012,-1
136,8655,-1
1377,38607274,-1
2118,68676486,-1
173,17096756,-1
1566,75529167,-1
1140,60752351,-1
136,16090424,-1
765,59469240,-1
561,54418403,-1
692,65679552,1
1827,26726909,-1
1415,3271466,-1
1230,30890586,-1
411,35812371,-1
1415,8620412,-1
1566,9297699,-1
369,63656320,-1
916,33897477,-1
1635,16850176,-1
1468,79405784,-1
70,32997730,-1
519,24670235,-1
927,44274776,-1
1622,65849702,-1
1468,15472168,-1
692,13821384,-1
1819,82048484,-1
561,38976412,-1
411,11195705,-1
916,2557620,-1
1635,51877016,-1
173,12282771,-1
1950,18734391,-1
117,6237521,-1
692,6034723,-1
1508,33709902,-1
70,47489041,-1
562,36653539,1
1377,32652335,-1
1375,26400468,-1
404,46940300,-1
191,39108157,-1
177,61738779,-1
1596,28129007,-1
1910,52247327,-1
1827,34675771,-1
1017,61101643,-1
1918,54912214,-1
1415,80490405,-1
1714,79889632,-1
1950,46945778,-1
1119,58567958,-1
2031,13736953,-1
411,22874707,-1
1496,13626187,-1
1918,59009761,-1
311,17933879,-1
411,19309591,-1
411,56839295,-1
692,20426896,-1
6,76881058,-1
1202,57039253,-1
1827,20685038,-1
914,59361507,-1
853,3370679,-1
191,3696402,-1
432,64180169,1
436,16413588,-1
1605,40317853,-1
231,24710679,1
692,69506712,-1
1950,34288419,-1
686,4111257,-1
1291,32529151,-1
286,73647642,-1
1291,32252034,-1
1119,65544901,-1
311,9634486,-1
1291,17557168,-1
1119,52129001,-1
1379,43540677,-1
1468,24121175,1
1291,11677873,-1
1201,53580960,-1
939,55897675,-1
624,75021591,-1
692,40453736,-1
1714,81640419,-1
311,34387702,-1
12,76160200,-1
1338,31012450,-1
206,61935622,-1
1496,398075,-1
1468,22057989,-1
302,9575751,-1
1728,67769299,-1
727,18228795,-1
1017,15528320,-1
311,81789866,-1
1119,63008494,-1
191,38715476,-1
1377,56891683,-1
1201,75243129,-1
404,28317503,-1
1379,48510292,-1
692,67685906,-1
70,8388926,-1
765,3229646,1
70,66100228,-1
164,74128411,-1
411,20142135,-1
1017,55354997,-1
939,54188355,-1
74,28703253,-1
1023,17978275,-1
389,3294597,-1
561,75866947,-1
1468,32536114,-1
74,72039190,-1
1930,74781800,-1
174,26764359,-1
1415,24529820,-1
543,38850217,-1
1017,53302638,-1
1119,16127619,-1
302,20208760,-1
1415,21675283,-1
1119,28346196,-1
1338,21953872,-1
436,6780626,-1
916,20330660,-1
1530,63848161,-1
1566,8857122,-1
1291,61370341,-1
411,46978528,-1
1375,69161092,-1
1468,69709745,-1
136,26653688,-1
519,64104648,-1
212,70980754,-1
1842,57366756,-1
411,61409399,-1
1468,67163693,-1
916,22654238,-1
1468,76609066,-1
1119,5942970,-1
1468,17406637,-1
1957,5786357,-1
1291,3966444,-1
191,49540254,-1
411,64229467,-1
1841,65959787,1
1415,53247303,-1
2031,63692635,-1
1254,10525216,-1
1596,31741281,-1
1918,39714942,-1
975,3317330,-1
1566,77636709,-1
191,44460375,-1
1379,82103957,-1
1119,67959545,-1
117,21017258,-1
1827,66348038,-1
1827,25254734,-1
1966,54607718,-1
98,26002167,-1
699,78591722,-1
916,76337329,-1
1377,53601685,-1
543,73197424,-1
411,47013558,-1
1714,48123313,-1
916,26431535,-1
1119,55463142,-1
1044,37505052,-1
1415,44549179,-1
951,21372984,-1
1377,65009204,-1
302,46445116,-1
1950,36407622,-1
516,5211831,-1
411,51347375,-1
7,77773807,-1
117,48595268,-1
1966,71904943,-1
692,21755364,-1
1119,2056018,-1
966,32668123,-1
1468,80913383,-1
411,31824652,-1
2216,62682975,-1
1605,5159571,-1
411,34439735,-1
70,45708812,-1
411,4834689,-1
311,33626093,-1
404,69421949,-1
1530,50791770,-1
894,70401144,-1
1119,10947607,-1
411,54182460,-1
1672,65112826,-1
1201,29511390,-1
932,13649694,-1
1530,46821705,-1
74,62243495,-1
1230,29213220,-1
1962,10242738,-1
765,56354652,-1
136,54030242,-1
1483,23255814,-1
1749,71758413,-1
543,49305831,-1
692,41399327,-1
70,32389001,-1
1379,71943981,-1
70,71821875,-1
1254,16580835,-1
212,34682967,-1
1291,70416159,-1
1468,6326319,-1
692,3497984,-1
1605,48706654,-1
177,71564627,-1
692,19812958,-1
2047,43592926,-1
748,44477733,-1
792,63255066,-1
2201,61679542,-1
765,17233107,-1
671,52620625,-1
1201,25245386,-1
411,73260896,-1
1201,15439040,-1
692,76111790,-1
70,54082172,-1
1605,32974801,-1
1827,39729702,-1
1107,16060502,-1
1918,25340325,-1
748,13373921,-1
1215,26280256,-1
1338,80044697,-1
12,59104561,-1
562,54155530,-1
12,4712928,-1
1415,44780866,-1
411,71565202,-1
191,72917359,-1
561,20640858,1
191,49419057,-1
411,33268522,-1
1023,30795746,-1
117,7348817,-1
411,6806475,-1
1468,72546087,-1
302,51047346,-1
1291,37842739,-1
846,4223698,-1
1622,44527219,-1
966,43935629,-1
1530,50460542,-1
1904,26135246,-1
681,65864555,-1
853,17930570,-1
1596,57457977,-1
916,34806366,-1
1918,80376382,-1
404,45789883,-1
1027,34047485,-1
1483,71261737,-1
543,60591162,-1
975,71399227,-1
1171,19965194,-1
1530,16927153,-1
1931,77497713,-1
2118,6082268,-1
966,34283491,-1
1728,35479134,-1
136,16964911,-1
12,14952651,-1
1566,15670277,1
411,20817047,-1
206,59083595,-1
2031,74416750,-1
286,6027154,-1
191,6386400,-1
1254,78733436,-1
1201,40164837,-1
2118,21622119,-1
404,43039980,-1
1201,5358888,-1
1605,76422769,-1
543,50044248,-1
1415,20307660,-1
411,59522495,-1
561,8523027,-1
966,69896028,-1
404,184443,-1
1140,12646051,-1
1605,17407710,-1
1338,6958035,-1
692,38311114,-1
1605,59775919,-1
692,65911754,-1
1119,39542948,-1
1716,76705511,-1
519,81661282,-1
727,77856897,-1
231,24384920,-1
914,68277265,-1
2031,24527897,-1
1468,75248825,-1
1950,52891,-1
1605,32513304,-1
1407,69699389,-1
1566,23368013,-1
624,25630664,-1
914,65027077,-1
1871,15612586,-1
136,76420960,-1
692,77040857,-1
2118,46373328,-1
1379,26272397,-1
369,43037440,-1
1379,76945734,-1
561,59618878,-1
1931,81466704,-1
1622,39849907,-1
1468,9815372,1
1254,34014579,-1
1119,208968,-1
1017,72673898,-1
692,26225154,-1
1119,7253183,-1
939,22640602,-1
411,46106921,-1
2050,25637914,-1
432,64164264,-1
1254,36132048,-1
1605,20898234,-1
1468,16288355,-1
1468,11331169,-1
916,48356462,-1
914,50642195,-1
1672,76426628,1
117,68151834,1
543,26171076,-1
389,16114551,-1
1119,43708480,-1
1605,25316426,-1
411,6160869,-1
692,34690189,-1
1291,75236077,-1
2118,10897586,-1
2048,68216895,1
1950,33080153,-1
70,48074417,-1
1119,30801881,-1
70,72362605,-1
561,23880966,-1
846,46511716,-1
951,10611482,-1
411,49756722,-1
1254,43965343,-1
914,61404476,-1
1291,50724896,-1
1749,6073140,-1
1351,78641599,-1
894,68647468,-1
432,78386550,-1
191,12467920,-1
1021,37275207,-1
191,53105243,-1
692,41633624,-1
692,42548358,-1
1468,34301084,-1
1291,68423675,-1
1596,68752568,-1
692,21950030,-1
529,67488911,-1
117,75993790,-1
1566,31874286,-1
74,70988339,-1
1291,38692827,-1
1375,13264325,1
647,65557229,-1
1317,10062258,-1
389,70827103,-1
939,38723011,-1
74,60390232,-1
1415,73125997,-1
411,81798490,-1
136,73356730,-1
70,53047147,-1
164,21559130,-1
1483,2399133,-1
1119,69672115,-1
1119,58617556,-1
191,5496268,-1
206,61503904,-1
121,65109872,-1
191,4440258,-1
86,43215385,-1
191,11438119,-1
311,43278029,-1
2050,58153069,-1
302,16616544,-1
1415,36575714,-1
1119,81717722,-1
411,8024687,-1
432,78501524,-1
1508,926075,-1
692,66969866,-1
1415,22975765,-1
1338,67933536,-1
1277,62665157,-1
191,9790248,-1
2054,25812751,-1
1119,24402113,-1
1605,17685123,-1
914,8198463,-1
1415,54845193,1
136,22360708,-1
411,8933493,-1
117,32162504,-1
286,81744535,-1
1483,61734477,-1
1291,47713254,-1
765,78581192,-1
1119,65367078,1
191,52777544,-1
286,69064908,-1
1375,47230285,-1
692,2373408,-1
1596,68178321,-1
191,71397252,-1
1749,71533890,-1
1950,26360825,-1
966,20526163,-1
191,28688639,-1
960,65366979,-1
748,30907423,-1
1781,72104704,-1
1512,42337959,-1
231,76124798,-1
1998,79183195,-1
411,58541146,-1
369,80291964,-1
1940,10229545,-1
1415,44879454,-1
1377,30719379,-1
692,5065340,-1
1119,63502537,-1
1605,29487791,-1
12,62491647,-1
1530,15778366,-1
1375,74717199,-1
1338,51397681,-1
692,4211552,-1
1962,54154142,-1
389,25277815,-1
136,66045228,-1
692,65346840,-1
1119,53544967,-1
748,32637663,-1
1017,20391853,-1
2031,40271860,-1
1119,6745938,-1
2044,42219055,-1
748,71790127,-1
2048,53235597,-1
1291,16683578,-1
136,76357251,-1
389,77230305,-1
2066,32431582,-1
2050,73541914,-1
692,32853695,-1
231,11603806,-1
1119,76421854,1
1242,5694829,-1
846,66547143,-1
70,57917376,-1
1621,48351992,-1
311,79281840,1
1566,33579912,-1
914,80663885,-1
1950,1438918,-1
2031,81376502,-1
916,12663942,-1
1291,52358252,-1
191,72406096,-1
846,74116203,-1
1605,23357996,-1
1566,10939692,-1
1119,39183289,-1
686,10645412,-1
7,31990579,-1
914,40284307,-1
1530,75241086,-1
1468,20106595,-1
727,55792222,-1
1918,81547808,-1
939,9595054,-1
692,1724362,-1
692,67100560,-1
1566,34105152,-1
846,25723758,-1
1621,16309599,-1
191,10814807,-1
1284,13192426,-1
916,73151694,-1
1291,50782695,-1
432,46415537,-1
1415,1997195,-1
1508,11354576,-1
561,25197458,-1
1468,11442483,-1
411,43095117,-1
1566,43985351,-1
2013,5000904,-1
2047,44231833,-1
1716,67823417,1
471,15938058,-1
206,16665298,-1
846,61256141,-1
1254,10797653,-1
1635,3172332,-1
692,37631403,-1
1468,9950135,-1
966,3080551,-1
1918,11758778,-1
231,15694018,-1
1119,48727830,-1
1605,13744665,-1
1781,18793707,-1
2205,34059303,-1
136,3315558,-1
1017,75724053,-1
1622,55304594,-1
1716,69775183,-1
846,47663927,1
692,64105744,-1
2048,1717962,-1
960,20354118,-1
191,76215456,-1
7,12125531,-1
765,32143891,-1
18,37677862,-1
1468,69954899,-1
692,81376755,-1
1940,16316289,-1
1119,81468502,-1
692,62643066,-1
411,22756522,-1
1407,53557162,-1
914,82199629,-1
411,22256067,-1
1107,10628466,-1
1407,50868210,-1
1017,75569512,-1
136,7036833,-1
1530,47823068,-1
389,43904206,1
886,41421437,-1
411,19135091,-1
2118,81655008,-1
411,21212455,-1
1566,40782608,-1
692,30136652,-1
117,63514383,-1
411,38348029,-1
411,5292534,-1
1950,1384984,-1
1596,33233212,-1
136,81659151,-1
1119,78992382,1
1291,8096014,1
1230,25315210,-1
1202,59088222,-1
914,3144470,-1
302,1874454,-1
1622,30596624,-1
1468,82425382,-1
1215,68519642,-1
727,37191386,-1
1415,33736800,-1
411,11186811,-1
174,27696750,1
1377,30081497,-1
1468,56604697,-1
2118,76933579,-1
2118,11215922,-1
1468,56843736,-1
561,4333674,1
369,71761210,-1
1530,52735893,-1
1291,62280661,-1
1377,38784495,-1
231,69051313,-1
1950,25368003,-1
411,68943828,-1
875,9138862,-1
692,26774188,-1
932,31243275,-1
1415,34169668,-1
1377,29948359,-1
1415,57845733,-1
1566,50404269,-1
1415,14034931,-1
302,18455142,-1
1291,57517220,-1
1605,19170456,-1
561,23735483,-1
191,47401702,-1
286,42800904,-1
960,22863217,-1
1119,15551023,-1
2031,40888076,-1
1140,53537831,-1
1940,10717228,-1
914,18803672,-1
692,33943029,-1
727,22753431,-1
1714,30930225,-1
966,43716548,-1
369,50274541,-1
914,56588187,-1
404,65349452,-1
1605,58756263,-1
191,35207022,-1
1230,29042986,1
302,1417277,-1
1468,39524548,-1
1468,50182051,-1
